Sample Date,Sample Time,Depth,total_phosphorus,pH,temperature,dissolved_reactive_phosphorus,total_dissolved_phosphorus,electrical_conductance,nitrate_nitrogen,dissolved_oxygen,nitrite_nitrogen,oxygen_saturation,hardness,biochemical_oxygen_demand,total_suspended_solids,bicarbonate,dissolved_organic_carbon,chloride,total_organic_carbon,chemical_oxygen_demand,cadmium,lead,chromium,total_dissolved_solids,arsenic,calcium,turbidity,magnesium,mercury,sodium,alkalinity,potassium,zinc,iron,copper,manganese,cobalt,silica,barium,selenium,boron,uranium,fluoride,strontium,lithium,sulfate,total_solids,ammonium_nitrogen,oxidized_nitrogen,nickel,ammonia_nitrogen,Water_Quality_Class
1992-01-01,00:00,0.3,0.001,8.7,21.0,,,141.0,0.0,8.34,0.0,93.5502,40.625,1.42,,53.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,Good
2004-05-03,,0.3,0.021,,5.0,,,119.0,0.336,,0.005,,58.9,,,,1.9,,,,7e-06,0.000509,0.000717,,0.0002399999999999,,13.6,,,,51.5,,0.00178,0.873,0.00098,0.03,0.000503,,0.00871,0.0001,0.0005,0.000264,,0.084,0.0017,,,,,0.00156,,Good
2016-07-03,00:00,0.3,,7.67,15.3,,,,,,,,,,,,,,,,,,,,,,26.9,,,,53.0,,,,,,,,,,,,,,,,,,,,,Moderate
2019-06-10,00:00,0.3,,7.1,,,,,,6.2,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
1996-11-21,00:00,0.3,,7.9,23.5,0.082664,,462.0,1.4,6.9,0.014,80.5134,189.876,1.2,,241.56,,,,,,,,,,,,,,,198.12,,,,,,,,,,,,,,,,,0.0,1.414,,,Moderate
2017-01-05,00:00,0.3,0.4,8.05,25.5,,,314.0,,,,5.49,215.667,2.3,,162.4,,,,8.0,,,,193.0,,,,,,,163.934,,,,,,,,,,,,,,,,,0.3,,,,Moderate
2012-09-12,,0.0,0.04,,,,,,1.44244026,,,,,1.5,3.7,,,,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01863576,,,,Moderate
2019-01-22,12:00,0.0,0.01,7.5,0.4,,,175.0,0.339893101416,12.1,0.003005212934,97.0,89.0,1.0,,,,0.4,,5.4,,,,,,20.7,,9.0,,,,,,,,,,,,,,,0.1,,,,,0.03993332772,,,,Good
2014-09-09,12:00,0.5,,8.06,17.0,,0.027,483.0,0.020090326,7.7,0.001219512,79.0,300.3,0.9,2.1,277.43,7.4,,7.6,,,,,,,81.0,,24.0,,7.0,,4.0,,,,,,1.17,,,,,,,,,,0.0698841,,,,Good
2023-05-08,,0.5,0.1,,,,,,0.04063212,7.5,0.00609756,75.0,,,,207.4571,18.0,23.0,,,2e-05,0.0002,0.00044,13.0,0.0006,62.0,,6.9,1e-05,16.0,,2.7,0.002,,0.0007,0.14,0.0005,,0.039,8.7e-05,0.018,5.3e-05,,,0.0038,,,0.1242384,,0.002,,Good
2013-03-13,,15.0,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,12:00,0.0,0.063,8.1,3.7,,,479.0,2.498311045,12.7,0.016021948656,95.6,214.176,1.5,8.0,225.7,2.4,,2.6,,0.0001,0.001,0.001,,0.001,61.0,,13.0,5e-05,15.0,,1.5,0.0032,0.16,0.0013,0.013,,,,0.001,,0.0011,,,,,,0.03900464568,,0.001,,Moderate
2009-01-01,00:00,0.3,,8.44,16.0,0.018,,393.0,0.66,8.4,0.008,85.1064,137.142,1.2,,274.0,,,,19.0,,,,257.0,,,0.1,,,,245.79,,,,,,,,,,,,,,,,,,0.668,,,Moderate
2013-10-29,12:00,0.3,0.087,8.0,31.2,,,1132.0,0.977,,0.021,,378.36,10.58,10.0,,0.812,,0.821,76.38,0.0002,0.00154,0.00088,724.48,0.00139,,1.5,,0.000107,,,,,,,,,,,,,,,,,,,,,0.0002,0.049,Moderate
2015-09-30,,8.0,,,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12,12:00,0.3,0.033,7.8,20.9,,,496.0,3.354,,0.005,,198.0,,,169.74,,18.434,2.006,,0.0002,0.00154,0.0389,364.0,0.00139,50.611,,18.9915,8.999999999999999e-05,16.4618,188.37,2.98756,0.002,0.0464,,0.00017,,75.31,,,,,0.336,,,12.452,,,,,0.003,Moderate
2016-04-12,12:00,0.3,0.017,5.73,7.6,,,705.0,4.2663726,4.1,0.000304878,,295.0,,,310.0,0.67,,0.69,,7e-06,0.001,,,0.0003,,,,3e-06,,,,,,,,,,,,,,,,,,,0.03261258,,0.0007,,Moderate
2018-10-16,,9.0,,,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-23,12:00,0.0,0.007,7.1,8.7,,,,,,,,,,,,,,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2014-02-05,12:00,0.5,0.09,8.3,2.2,,,516.0,2.22799458,13.4,,97.0,228.0,1.8,21.0,220.0,,,3.3,8.0,2e-05,0.0018,0.0007,,0.001,,,,0.0001,21.7,,,0.0381,0.1772,0.0148,0.0171,0.0005,,,,,,,,,,,0.0310596,,0.0051,,Moderate
1993-09-01,00:00,0.3,,6.87,26.0,,,42.0,,7.5,,92.4442,16.0,,,9.8,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,Good
2020-06-06,00:00,0.3,,7.9,,,,414.0,2.58,6.8,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,0.84,,,,Moderate
2014-05-21,12:00,0.3,0.418,7.9,27.4,,,1124.0,13.224,5.5,0.02,96.4,104.4,3.8,10.0,,4.107,,4.107,39.4,0.0002,0.00154,0.0025,719.36,0.00139,,1.4,,0.00046,,,,,,,,,,,,,,,,,,,,,0.0002,0.143,Poor
2014-02-25,,30.0,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1988-05-29,12:00,0.0,,5.99,,,,21.0,0.128894114,,,,,,,,,3.3,0.82,,,,,,,0.79,,0.31,,2.0,,0.18,,,,,,,,,,,,,,,,0.00310596,,,,Good
2016-08-15,12:00,0.0,0.018,6.32,20.1,,,49.0,,,,,,,,,,7.81,15.5,,,,,,,2.6,,1.11,,5.06,,0.55,,0.87,,0.056,,2.5,,,,,,,,,,0.0077649,0.003,,,Good
2000-06-26,10:00,0.3,3.45,7.4,,0.118,0.145,399.0,1.528,4.6,0.14,54.0,,,,134.0,6.3,,,,,,,283.0,,,560.0,,,,,,,,,,,,,,,,,,,,,,1.67,,,Poor
2007-09-25,11:30,0.3,0.0117,8.1,7.5,,0.005,250.0,0.05,,0.002,,139.0,,,,0.5,,,,7e-06,0.00062,0.000345,,0.00102,,8.1,,,,96.0,,0.0019199999999999,0.495,0.00075,0.0192,0.000207,,0.0578,8.999999999999999e-05,0.004,0.00122,,0.147,0.0035,,,,0.05,0.0007,0.005,Good
2012-09-17,12:00,0.3,,7.06,13.9,,,,,,,,,,,32.3,,13.2,,,,,,,,13.7,,2.32,,8.53,,1.64,,,,,,,,,,,,,,,,,,,,Good
2023-06-13,12:00,0.0,0.124,7.8,20.0,,,522.0,4.698491971429,7.3,0.06010452,80.5,237.0,3.0,5.2,129.3265732,,18.0,,7.1,,,,,,71.0,,15.0,,12.0,,3.6,,,,,,,,,,,0.3,,,,,0.09084933,,,0.0016449,Moderate
2010-10-14,12:00,0.3,,7.39,8.08,,,,,,,,,,2.37,,,,,,,,,,,9.8,,3.1,,5.1,,1.9,,,,,,,,,,,,,,,,,,,,Good
2021-04-20,12:00,0.3,0.325,8.02,11.6,,,948.0,5.4966229,11.34,0.11585364,103.5,370.0,,22.5,,,95.0,,21.2,,,,,,,,10.9,,,,,,,,,,,0.032,,0.088,0.00101,,,,,,0.3494205,,,,Poor
2018-06-13,12:00,0.0,0.095,8.2,,,,600.0,2.9796888,8.8,0.049999992,,,,,,3.4,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11026158,,,,Poor
2013-04-01,12:00,0.3,0.0803,7.09,24.93,,,762.0,0.2552,,0.021,,470.0976,4.13,10.0,,1.0016,,3.3336,13.264,0.003,0.005,0.005,487.68,0.01,,2.5,,0.0005,,,,,,,,,,,,,,,,,,,,,0.001,0.0334,Moderate
2018-04-19,,0.3,,,,,,,0.14221242,,0.005792682,,,,,,,,,,,,,,,,,,,,38.7,,,,,,,,,,,,,,,,,,,,,Good
2021-03-16,,0.5,,,,,,,0.8803626,,0.00914634,,,,,,,32.0,,,5.63e-05,9.86e-05,0.000207,,0.000484,59.2,,6.18,9.18e-07,18.2,,,0.00556,,0.0013,,0.000137,,0.0177,,,0.000341,,,,,,0.07143708,,0.00126,,Good
2016-10-20,,0.5,0.12,,,,,,0.07674956,7.19,0.007317072,64.0,,,9.5,110.0,8.12,25.0,,,5e-05,0.00044,0.0005,9.5,,36.0,,4.6,,15.0,,2.3,0.0052,0.27,0.0018,0.091,,,,,,,,,,,,0.1397682,,0.00098,0.001,Moderate
2023-10-09,,0.5,,,,,,,0.3611744,,0.00304878,,,,,,2.2,63.0,,,,,,,,,,,5.56e-06,,,,,,,,,,,,,,,,,,,0.0388245,,,,Good
2007-07-04,,0.3,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-16,12:00,40.0,0.01,8.3,11.6,,,240.0,0.21896198,9.8,0.00304878,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,0.0077649,,,0.00032898,Good
2010-02-09,12:00,0.3,,7.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2017-02-07,12:00,60.0,0.007,8.0,3.6,,,356.0,0.510654777598,10.1,0.001401920507,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00400047648,,,,Good
2016-03-16,12:00,0.5,0.070497,8.1,25.4,,,470.0,0.146597,7.6,0.004501,98.6,322.0,2.5,10.0,,0.8266,,0.9117,10.0,0.0002,0.00154,0.00088,300.8,0.00139,,4.2,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.109595,Moderate
2019-06-06,12:00,0.0,0.223,8.16,23.6,,,3040.0,0.09932296,8.16,,96.6,1874.2,5.0,,,,441.0,,14.0,,,,,,460.0,,,,,,,,,,,,,,,,,,,,,,0.0310596,,,,Moderate
2021-02-03,12:00,0.0,0.02,8.4,4.4,,,217.0,0.379878064611,12.7,0.02003484,105.0,82.0,2.4,20.0,18.442963,,1.5,,15.0,,,,,,27.0,,3.6,,1.6,,1.2,,,,,,,,,,,0.3,,,,,0.109817893614,,,0.016449,Moderate
2012-10-18,12:00,0.3,,7.4,9.9,,,,,,,,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2017-08-01,12:00,0.25,0.091,8.6,20.0,,,466.0,2.900004698,10.1,0.0100304862,119.0,,1.3,,274.5,5.9,31.0,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01475331,,,,Moderate
2018-10-03,12:00,0.3,9.03923,7.5,27.9,,,1529.0,0.036166,1.0,0.014023,10.0,234.886,255.76,88.0,,78.83,,85.71,489.85,0.0002,0.00154,0.0056,978.56,0.00139,,90.0,,0.000989,,,,,,,,,,,,,,,,,,,,,0.0043,61.088692,Poor
2010-04-07,12:00,0.3,,7.2,0.2,,,,,,,,,,,,,,,,,,,,,7.3,,4.1,,3.4,,3.6,,,,,,,,,,,,,,,,,,,,Good
2012-04-06,12:00,0.3,,7.9,13.1,,,,,,,,,,12.0,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2016-05-11,,0.5,0.48,,,,,,0.4288946,9.179,0.010975608,98.0,,,4.0,,6.17,62.0,,,5e-05,0.00033,0.0005,4.0,,64.0,,7.8,2e-05,47.0,,,0.0115,,0.0031,,0.000565,,,,,,,,,,,0.1087086,,0.00365,,Moderate
2015-09-01,,0.0,,,16.4,,,714.0,,8.6,,,,,13.0,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2012-04-11,00:00,0.3,0.142,6.51,21.7,0.008,,104.4,0.15,6.58,0.05,75.3,40.2,,148.0,,,,,,,,,,,10.0,54.0,3.7,,6.0,51.2,0.94,,,,,,24.5,,,,,,,,,251.0,,,,,Moderate
2020-04-01,,1.0,,,,,,796.594982078853,7.449222,9.9,0.002134146,,,,,,,48.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00621192,,,,Moderate
2017-10-06,12:00,0.3,3.2596,8.0,32.8,,,1266.0,0.42228,1.0,0.01111,10.0,236.3,81.99,133.33,,24.724,,25.961,176.82,0.0002,0.00154,0.00088,810.24,0.018,,50.0,,5.8e-05,,,,,,,,,,,,,,,,,,,,,0.0091,20.29744,Poor
2021-11-03,,0.0,0.03,,10.3,,,262.0,0.902936,11.5,0.00304878,106.2,149.0,0.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0310596,,,,Moderate
2020-01-15,00:00,0.3,,8.3,,,,330.0,0.34,6.3,,,,1.5,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,18.0,0.4,,,,Moderate
2014-04-01,12:00,0.3,,8.0,8.7,,0.11,593.0,1.4898444,11.2,,,288.0,2.6,,,,,8.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2015-09-06,,4.0,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-09-06,12:00,0.0,,8.3,22.0,,,,0.3837478,,,83.0,,2.0,10.0,,,13.6,,6.0,,,,,,55.8,,11.7,0.0001,10.6,,2.6,,,,,,,,,,,,,,,,0.0232947,,,,Moderate
2015-09-14,12:00,0.3,0.2185,6.7,29.8,,,626.0,4.7044,,0.005,,566.22,,,325.71,,68.0,1.4,,0.0002,0.00154,0.00088,512.0,0.00139,175.2,,17.27,8.999999999999999e-05,26.1,325.71,1.058,0.083,0.0041,,0.00017,,11.4697,,,,,1.702,,,16.8186,,,,,0.0148,Moderate
2014-09-19,12:00,0.3,0.114,8.4,25.6,,,275.0,0.274,8.3,0.004,104.2,108.0,2.0,58.0,,2.005,,2.655,10.0,0.0002,0.00154,0.00088,176.0,0.00139,,32.0,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,0.267,Moderate
1985-07-02,00:00,0.3,,8.14,18.5,,,136.0,,7.37,,77.928,70.5333,,,29.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2019-10-30,12:00,0.3,4.13071,8.1,24.2,,,1154.0,0.02721,1.75,0.003368,25.6,179.383,2.0,14.5,,13.5,,24.9,14.14,0.00023,0.00154,0.00088,738.56,0.00139,,19.0,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.007,12.906913,Moderate
2017-06-08,,11.0,,,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,12:00,0.0,0.005,8.0,,,,332.0,0.4288946,,0.00304878,,,,,,1.7,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01630629,,,,Good
2015-06-25,12:00,0.0,,7.9,14.3,,,178.0,,,0.004006968,95.4,74.0,1.0,,86.62,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019966885714,0.29,,,Good
2018-09-12,12:00,0.0,4e-05,7.63,,,,282.0,,9.73,,115.9,104.0,3.0,3.3,137.8,,,,5.0,,,,,,30.0,,7.0,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,Good
2015-09-02,,0.0,,,,,,,0.225734,115.5,0.914634,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,234.0,,,,,,,,,,4.65894,,,,Poor
2016-04-07,12:00,0.0,0.11,8.0,9.7,,,589.0,2.498311045,12.9,,,,2.0,7.0,,,,11.8,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0900107208,,,,Moderate
2014-09-23,,1.0,,,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-24,12:00,0.5,0.074,8.5,33.6,,,61400.0,0.02,10.3,0.021,146.1,,,20.6522,,2.829,,3.913,,,,,49120.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,0.030617,Moderate
2018-09-19,,0.2,,,,,,,0.11963902,,0.00152439,,,,,,,,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,,,,Good
2020-12-09,00:00,0.3,,7.3,,,,108.0,0.8,5.4,,,,2.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0.21,,,,Moderate
2022-06-15,12:00,0.3,0.0081,8.5,19.1,,,174.0,0.019985585424,10.1,0.001001371791,,,0.86,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,,,,Good
2011-10-24,12:00,0.3,,8.36,15.6,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2014-09-03,10:30,0.3,0.0071,7.89,17.6,,0.0064,85.5,0.0548,,0.0021,,39.0,,2.6,,0.93,,,,4e-06,4.5e-05,0.00022,,0.0001199999999999,,1.65,,,,,,0.0004,0.117,0.00074,0.00356,8.2e-05,,0.0101999999999999,8.999999999999999e-05,0.002,0.000243,,0.0709,0.00101,,,,0.0569,0.0005899999999999,0.005,Good
2016-06-14,,11.0,,,5.5,,,,,11.09,,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,12:00,0.3,0.032499,7.5,22.8,,,4750.0,6.072359,,0.005,,1766.31,,,156.22,,1536.12,0.088,,0.0002,0.00154,0.00088,2980.0,0.00139,,,,6.3e-05,492.0,156.22,5.929,0.009,0.0536,,0.0106,,39.12,,,,,0.28049,,,229.56888,,,,,0.162113,Moderate
2018-01-28,,1.0,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-14,12:00,0.0,0.15,7.75,,,,568.0,5.2370288,,0.02134146,88.0,,1.7,,,2.7,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1320033,5.262,,,Moderate
2000-12-24,12:00,0.3,,4.47,,,,42.4,0.02,,,,,,,,,,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2014-07-30,12:00,0.5,0.112,8.3,33.3,,,3990.0,0.02,7.3,0.021,102.0,,,23.8,,9.743,,20.047,,0.003,0.005,0.005,2553.6,0.01,,12.0,,0.00174,,,,0.01,,0.0015,,,,,,,,,,,,,,,0.001,0.336,Poor
2012-12-12,12:00,0.3,,8.8,0.4,,,,,,,,,,2.0,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2014-03-20,12:00,0.0,0.01,8.1,,,,514.0,4.3792396,,0.01219512,111.5,253.0,1.1,,278.0,1.2,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0155298,4.395,,,Moderate
2019-08-19,12:00,15.0,0.00489,7.99,7.0,,0.00368,357.0,0.461478022988,8.14,0.003044170245,75.8,,,,,,,,,,,,,,50.3754,,14.59695,,2.50756,,0.4,,,,,,,,,,,,,,,,0.007760924371,,,,Good
2008-11-01,00:00,0.3,,8.184999999999999,25.5,,,404.5,,6.29,,76.1916,167.05,1.1,,216.32,,,,,,,,,,,,,,,177.311,,,,,,,,,,,,,,,,,,,,,Moderate
2020-09-09,,15.0,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1996-02-01,00:00,0.3,,8.15,25.0,0.0,,77.0,0.56,7.5,0.0,90.7661,39.99,0.5,,48.8,,,,,,,,,,,,,,,40.0243,,,,,,,,,,,,,,,,,0.0,0.56,,,Good
2015-03-18,,20.0,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-06-02,10:30,0.3,,7.7,15.0,,0.002,84.0,,8.8,,,44.0,,,,5.6,,,,2.5e-05,0.00016,0.000606,,0.00053,,9.0,,,,,,0.00162,0.527,0.00145,0.0348,0.000273,,0.0207,5e-05,0.0023,9.31e-05,,0.062,0.0004,,,,,0.0014399999999999,,Good
2003-03-21,12:00,0.3,0.161,7.6,,0.026,0.036,347.0,1.6265,11.5,0.021,98.0,,,,67.0,2.54,,,,,,,214.0,,,67.0,,,,,,,,,,,,,,,,,,,,,,1.65,,,Moderate
2016-07-26,12:00,0.0,,7.51,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2018-02-07,00:00,0.3,0.042,8.34,30.2,,,608.5,,,,6.93,216.85,3.85,,171.41,,,,25.9,,,,304.0,,,,,,,166.75,,,,,,,,,,,,,,,,,0.0,,,,Moderate
2013-07-09,,1.0,,,29.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-15,12:00,0.3,0.206,8.2,,,,628.0,0.2483074,10.0,0.006402438,,,1.4,,,,,,21.0,,,,,,,,,,,358.8,,,,,,,,,,,,,,,,,,,,,Moderate
2018-03-05,00:00,0.3,,7.4,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2004-02-24,,0.3,0.18,,,0.04,,,0.5425,5.9,0.09,41.0,,,,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.63,,,Moderate
1993-03-25,11:00,0.3,0.71,7.8,,0.6495,0.67,681.0,3.478,9.3,0.12,101.0,,,,207.0,,,,,,,,404.0,,,37.0,,,,,,,,,,,,,,,,,,,,,,3.6,,,Poor
2021-03-22,00:00,0.3,,6.9,,,,,,5.5,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
1990-12-11,,0.3,0.01,,,0.01,0.01,,0.1,12.2,0.01,100.0,,,,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,Good
2022-11-14,12:00,0.0,0.021,8.3,,,,558.0,0.0677202,8.7,0.008536584,95.0,180.0,1.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07920198,,,,Moderate
2015-11-20,12:00,0.0,,7.18,20.2,,,1038.0,28.07974752072,4.0,0.05006858955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02001480624,,,,Moderate
2020-05-15,,0.5,,,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-03-06,12:00,0.3,6.165,8.33,14.91,,,922.0,0.0826,5.5,0.0669,64.5,120.31,14.9,26.0,,25.81,,39.07,72.0,0.0002,0.00154,0.00088,590.08,0.0054,,4.1,,8.999999999999999e-05,,,,,,,,,,,,,,,,,,,,,0.0002,2.559,Poor
2020-09-22,,16.0,,,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-05-11,12:00,0.3,,8.0,15.6,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poor
2014-10-01,,14.0,,,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-04,00:00,0.3,,7.7,,,,,,0.8,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2016-04-27,12:00,0.3,0.698213,8.4,21.2,,,1629.0,0.426344,6.94,0.182597,95.3,411.02,2.0,32.5,,1.3215,,1.3786,10.0,0.0002,0.00154,0.00088,1042.56,0.00139,,8.8,,0.000145,,,,,,,,,,,,,,,,,,,,,0.0002,0.2909,Poor
2014-03-02,,31.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-04-15,00:00,0.3,,6.7,27.2,,,73.0,,,,8.4,31.417,,,69.9,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2023-07-03,12:00,0.3,,7.9,,,,670.0,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moderate
2021-09-23,12:00,0.0,0.158,7.6,14.9,,,474.0,0.939698384611,9.2,0.02003484,92.0,274.0,2.0,5.0,134.370159,1.99,17.3,,13.0,,,,,,84.0,,16.0,,12.0,,4.4,,,,,,,,,,,0.3,,,,,0.169718506386,,,0.016449,Moderate
2016-10-27,,0.5,,,,,,,,9.12,,79.4,,,11.0,57.0,16.0,96.0,,,3e-05,0.0003,0.00089,11.0,0.0018,33.0,,7.1,1e-05,56.0,,10.0,0.0095,1.3,0.00093,0.15,0.00086,,0.029,,,,,0.2,,,,0.3338907,,0.0028,0.01,Moderate
2023-08-02,12:00,1.0,0.223,8.7,,,,707.0,0.0902936,8.5,0.00304878,,,,,,,120.43,,67.0,,,,,,,,,,,118.8,,,,,,,,,,,,,,,,,,,,,Moderate
2018-05-16,,0.2,,,,,,,0.49210012,,0.059146332,,,,,,,,,,,,,,,,,,,,185.0,,,,,,,,,,,,,,,,,,,,,Poor
2018-09-03,00:00,0.3,,7.4,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2014-02-19,09:32,0.3,0.003,7.77,0.0,,,110.0,0.164,,0.0021,,49.9,,1.0,,0.5,,,,4.2e-05,6.6e-05,6e-05,,0.00051,,0.58,,,,39.3,,0.0021,0.0472999999999999,0.00046,0.00452,2.4e-05,,0.0308,0.00086,0.001,0.000322,,0.0965999999999999,0.00019,,,,0.166,0.0001,,Good
2020-10-05,,0.3,,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19,,11.0,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-04,12:00,0.5,0.153148,9.2,30.8,,,238.0,0.02,6.9,0.021,95.0,104.9,2.0,106.83,,2.744,,3.922,10.0,0.003,0.0081,0.005,152.32,0.01,,2.5,,0.0005,,,,,,,,,,,,,,,,,,,,,0.0037,0.072686,Poor
2022-03-17,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,,,,,,,,,,,,,,,,,,
2021-04-14,00:00,0.3,,6.35,11.4,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2017-03-09,,7.0,,,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,,0.5,0.005,,,,,,0.01998648836,,0.00304878,,122.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0077649,,,0.00082245,Good
2012-04-16,12:00,0.3,,7.89,12.3,,,,,,,,300.0,,8.8,266.0,3.2,34.3,,,,,,,,98.0,,7.38,,18.8,,4.6,,,,,,,,,,,,,,,,,,,,Moderate
2020-06-09,12:00,0.0,0.079,8.2,,,,415.0,2.4153538,10.7,0.034451214,,,,,,,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07531953,,,,Poor
2011-10-25,12:00,0.3,,6.7,6.2,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good
2019-02-20,,15.0,,,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
